-166.8382|37.763|123.396
-164.574|37.32068|121.1301
-162.1127|36.38224|118.6684
-159.6514|34.96898|116.2066
-157.4138|33.27219|113.9687
-154.9525|30.9525|111.507
-152.8956|29.88661|109.5898
-151.101|30.76456|108.1142
-148.9392|32.25054|106.2473
-146.4708|34.00668|104.1064
-144.2104|35.89333|101.6792
-142.4946|37.77035|98.55185
-140.8058|39.20256|95.39706
-139.2367|40.09253|92.57265
-137.6105|40.59071|89.81348
-135.5859|40.68111|86.86242
-133.6075|40.2973|83.92173
-131.5867|40.29313|84.07703
-129.9956|40.35682|84.08215
-128.6232|40.67012|84.06754
-126.6199|40.6827|83.9961
-124.0319|40.67559|83.45948
-121.1739|40.5952|82.5796
-118.3474|42.04679|81.29725
-115.2434|43.76781|79.8745
-112.1003|45.61819|78.48242
-109.1224|47.41077|77.31299
-105.8468|49.28189|76.02661
-102.5712|50.6832|74.74023
-99.59338|51.5451|73.5708
-96.31778|52.03997|72.28442
-93.04216|52.06004|70.99805
-89.76654|51.60529|69.71169
-86.53409|50.67507|68.33284
-83.75275|49.4149|66.72357
-80.70197|47.57761|65.04846
-78.11961|48.39272|63.41029
-75.50154|50.07854|61.58061
-73.12148|51.72407|59.91725
-70.5034|53.65842|58.08754
-67.88533|55.64799|56.25786
-65.23674|57.23818|54.40254
-62.70409|58.27361|52.61116
-59.80286|58.96028|50.65096
-56.85391|59.17252|48.69513
-53.87872|58.91014|46.74168
-50.97032|58.17245|44.78217
-48.32632|57.16479|43.00078
-45.41791|55.85565|41.04124
-43.35686|54.90551|38.64958
-41.44446|53.99107|35.80391
-39.49091|52.67608|32.95953
-37.44235|50.88458|30.1181
-36.27243|49.24214|26.98708
-35.47864|47.11208|23.26248
-34.94846|44.54299|19.39929
-34.58426|41.79453|15.80701
-34.93884|38.71695|12.22882
-36.03741|35.51201|8.994003
-37.0361|32.18641|6.053268
-38.13464|28.07502|2.818436
-38.57794|27.33799|-0.5562592
-38.66266|28.80088|-3.97261
-38.73969|29.74602|-7.0784
-38.8244|30.63746|-10.49477
-38.4007|32.09715|-13.34787
-37.35898|33.6667|-15.30534
-35.95151|34.82898|-16.49222
-33.80304|35.66574|-18.8503
-31.52927|36.33089|-21.46642
-29.17429|36.66109|-24.20142
-26.90509|36.51838|-26.84242
-24.39999|36.19012|-28.80209
-21.75937|35.51881|-30.50958
-18.89859|34.32812|-32.35329
-16.05212|32.66294|-34.1857
-13.47473|31.50425|-35.12752
-10.54337|31.00629|-36.27023
-8.431122|31.08082|-37.28267
-6.182678|31.95195|-39.0959
-3.898865|33.42886|-41.04005
-1.316956|34.65375|-43.24934
1.348633|35.40207|-45.54347
3.785828|35.67003|-47.64317
6.404541|35.5129|-49.8898
9.043915|34.88047|-52.15614
11.65262|33.77364|-54.38565
14.0127|32.3556|-56.3994
16.23236|32.33356|-58.69911
18.26263|33.80496|-61.08528
20.49594|35.08577|-63.71007
22.74207|35.89159|-66.35115
25.02966|36.44698|-69.04491
27.07968|37.06076|-71.45619
29.33469|37.8602|-74.1086
31.58972|38.78983|-76.76097
33.84473|39.70966|-79.41338
36.12067|40.18517|-82.09196
38.17615|40.20668|-84.50911
40.2316|39.83578|-86.92625
42.49265|38.97458|-89.58513
44.75366|37.63857|-92.24397
47.01468|35.82776|-94.90285
49.2757|33.54214|-97.56169
51.20547|32.00686|-99.81447
53.42999|33.11002|-102.0626
55.75769|34.55869|-104.3993
58.2854|35.53271|-106.737
60.78879|36.00518|-108.7729
63.53189|36.07175|-110.9957
66.30472|35.66336|-113.2221
68.9978|34.7807|-115.4435
71.44608|33.56625|-117.463
74.21854|31.77593|-119.6562
76.74323|30.42974|-120.28
78.79871|30.55901|-118.6445
81.10468|32.046|-116.2676
83.24493|33.0125|-114.0293
85.61829|33.62218|-111.5146
87.78876|33.76423|-109.1785
90.17639|33.46718|-106.5536
92.55508|32.69548|-103.9012
94.9404|31.44887|-101.271
96.14963|31.08235|-98.98866
95.63107|30.84524|-96.86134
94.94443|30.52166|-94.60469
94.55786|30.29896|-92.26634
94.39572|30.21132|-90.145
94.15958|30.08048|-87.83867
93.58881|30.07368|-85.29518
93.11176|30.07427|-82.34673
92.67136|30.35902|-79.56639
92.20029|31.99354|-76.52452
91.77206|33.59245|-73.75914
91.30099|35.47052|-70.71727
90.82993|37.0988|-67.6754
90.35886|38.25227|-64.6335
89.93063|38.88885|-61.86812
89.45956|39.13588|-58.82619
88.98849|39.05811|-55.78429
88.57697|38.93601|-53.21158
88.2532|39.00418|-51.15407
88.03271|39.24416|-48.34454
88.17996|40.62151|-45.08736
88.32944|42.36772|-41.76547
88.4653|43.93317|-38.74556
88.61478|45.58293|-35.42366
88.76425|46.93789|-32.10178
88.23892|47.81805|-28.79753
86.86981|48.2234|-25.51689
85.59698|48.17989|-22.53748
84.94977|48.30845|-20.83827
84.68237|48.39301|-19.56242
84.43857|50.00591|-17.99431
84.21262|51.58599|-16.52141
83.86594|53.46777|-13.80124
83.49811|55.48392|-10.84435
83.41373|57.20913|-8.02121
83.73019|58.65735|-4.789749
84.01791|59.56189|-1.852036
84.33438|60.10367|1.37944
84.6221|60.18417|4.317139
84.95459|59.81023|6.630341
85.33359|58.94314|6.281479
85.72186|57.61328|5.21463
85.96896|57.78361|6.167435
86.06219|57.98335|7.599625
86.09064|58.13797|9.051392
86.08267|59.78576|12.14825
86.07474|61.39899|15.13353
86.06601|63.26781|18.41733
86.05728|64.94186|21.70113
86.04855|66.64108|24.98491
86.04062|67.84199|27.97018
86.03189|68.88476|31.25398
86.02316|69.55273|34.53777
86.01239|69.74609|37.79172
85.87183|69.47683|39.14148
85.66611|68.82948|39.22569
85.61545|68.39085|40.37064
85.58176|68.35276|40.81802
85.30109|69.04378|41.61131
84.96295|70.54952|42.55589
84.17343|72.37628|44.82147
83.14966|74.35914|47.77531
82.12589|76.42216|50.72917
81.17819|77.98264|53.44853
80.0611|79.25271|56.58966
79.04556|79.99532|59.44524
77.92844|80.35896|62.58635
76.81134|80.24779|65.72749
75.79581|79.7347|68.58311
74.73749|79.26705|71.30936
74.37051|79.411|71.98878
74.33322|79.37382|72.05022
74.33322|79.37382|72.05022
74.33322|79.37382|72.05022
74.33322|79.37382|72.05022
74.31848|79.36728|72.08424
73.07761|79.0601|72.67879
70.55576|79.32555|72.02602
67.88129|80.67675|70.52524
64.91464|81.74248|68.84108
61.88745|82.33244|67.08217
59.11853|82.45662|65.43633
56.06924|82.14|63.61192
53.40845|81.91567|61.93584
52.56018|82.55151|59.97342
52.00754|82.70496|56.73534
51.44751|83.11092|53.44325
50.86899|84.5611|50.45639
51.50626|85.73106|50.00505
52.34024|86.56995|49.49059
53.16565|86.93929|49.01953
53.05087|86.84545|48.14455
52.39743|86.35325|46.82253
50.97028|85.36261|44.09523
49.42773|83.89762|41.14983
48.55099|83.94757|38.37807
48.23392|84.66582|35.2634
47.97919|86.18929|32.20905
47.69901|87.98936|28.84927
47.41885|89.91959|25.48952
47.13867|91.95007|22.12975
46.88394|93.51119|19.07541
46.60379|94.77522|15.71565
46.32199|95.59955|12.33516
46.03012|96.02473|8.823166
45.7431|95.9748|5.374939
45.47614|95.51778|2.161209
45.18787|94.56149|-1.303757
45.53|94.1069|-4.130142
45.92633|95.01925|-5.840927
45.33832|95.32407|-6.529465
44.08661|95.54485|-6.427017
42.66135|95.53121|-5.225037
42.24487|95.14967|-4.344757
41.97754|95.2068|-3.707123
41.62802|95.75882|-2.635254
41.1702|96.72515|-1.068787
40.63574|97.92339|0.6560822
39.81674|99.61097|3.098862
38.97858|100.9486|5.575745
38.2532|102.4766|7.906387
37.6084|103.6698|9.9077
36.95584|105.0851|11.9201
36.1113|106.5103|14.43681
35.45178|107.9821|16.63719
34.81262|109.4425|19.09578
34.44278|110.9285|21.33707
34.04507|112.41|24.0553
33.78113|113.7917|26.10498
33.50272|114.9065|28.04558
33.45651|115.3744|28.81596
33.52039|115.8724|29.75369
33.66772|116.5306|31.09674
33.80728|117.1563|32.96561
33.60635|117.0528|36.24988
32.82162|116.5471|39.3343
32.36298|117.0695|41.9305
32.11252|118.4733|44.29625
31.8186|120.0569|47.11298
31.47034|121.4636|50.4088
31.1051|122.4472|53.83884
30.8696|123.7198|56.6685
30.70309|124.8435|58.87132
30.52344|125.8891|61.27061
30.39035|127.1009|63.42995
30.14825|128.782|66.5643
29.89618|130.3993|69.7776
29.62415|131.9089|73.14879
29.41965|132.9967|75.9948
29.42303|134.3092|78.54855
29.48499|135.3462|80.94244
29.5463|136.6604|83.71375
29.63013|137.9886|86.22194
29.65918|138.9746|88.32622
29.04483|140.2949|90.4962
28.47806|141.5571|92.97311
28.34735|142.0749|94.15035
28.11993|141.8389|95.27743
27.327|141.6372|97.76522
26.55862|141.8455|100.5503
25.37732|142.0808|103.1731
25.55399|142.1486|104.7906
25.49118|142.1945|106.8028
25.85184|142.0143|108.0602
28.03073|142.1899|108.157
31.03024|141.8585|107.7432
32.84879|141.7048|106.6426
34.39639|141.5133|104.4112
35.26981|141.3964|102.9659
33.98798|141.5544|104.8013
32.79001|141.7245|106.9916
31.16312|141.8794|108.3537
28.94534|141.9885|107.3163
27.95563|142.0058|106.005
27.84406|142.281|105.6409
27.82294|143.7598|105.5576
27.79968|145.5107|105.4661
27.77643|147.3918|105.3745
27.7532|149.1781|105.2829
27.72995|150.4946|105.1914
27.7088|151.2794|105.1081
27.68558|151.6895|105.0166
27.66232|151.6248|104.925
27.63907|151.0852|104.8335
27.61795|150.1827|104.7502
27.5947|148.7367|104.6587
27.57144|146.8159|104.5671
27.54819|144.4203|104.4755
27.52707|141.8305|104.3923
27.59869|141.9501|104.3233
27.59869|141.9501|104.3233
