-199.4256,19.50319,130.985
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,20.51755,130.9816
-199.4164,21.34857,130.9816
-199.4164,21.78719,130.9816
-199.4164,21.81645,130.9816
-199.3031,21.36129,130.9729
-198.5108,20.47619,130.9144
-197.1912,19.00758,130.8669
-195.8659,18.87013,130.9549
-194.7874,19.72597,131.6037
-193.8757,20.63556,132.172
-193.2199,21.14258,131.9312
-192.3567,21.16043,130.8246
-191.3083,20.6438,129.3657
-189.6537,19.57217,128.2855
-187.8099,18.64083,128.174
-186.9812,18.62797,128.487
-186.0854,18.46927,129.8444
-185.5414,18.34685,130.8201
-185.4276,18.33087,130.9682
-185.3988,18.34987,130.8717
-185.2629,18.843,130.1008
-185.0634,20.03982,128.8291
-184.8141,20.7889,127.2432
-184.5652,21.07006,125.66
-184.2636,20.89102,123.7423
-184.0123,20.31019,122.1441
-183.7646,20.47946,120.5751
-183.5855,21.11974,119.6175
-183.4027,21.645,119.3981
-183.1547,21.72382,119.3143
-182.8553,21.36102,119.5096
-182.6296,21.00123,119.7615
-182.4318,21.93091,119.4234
-182.3019,23.08869,118.6261
-182.363,23.8624,118.218
-182.5531,24.28638,118.064
-182.9385,24.27007,118.0315
-183.4005,23.87122,118.2158
-184.05,22.93013,118.72
-184.6641,21.63467,119.416
-185.5635,21.66899,119.9984
-186.7974,22.85916,119.7646
-188.004,23.81881,118.2961
-189.2811,24.524,116.1751
-190.7197,25.05035,114.4955
-192.4739,25.63906,114.1329
-193.8954,25.76727,113.8189
-195.3319,25.46217,113.8168
-196.3726,24.76414,114.1473
-196.8069,23.4837,114.5074
-196.9209,21.7258,115.249
-196.4715,20.67315,116.0601
-196.2321,20.46338,116.3051
-196.2228,20.43365,116.3408
-196.0206,20.52217,116.2259
-195.3195,21.90486,115.6548
-194.2349,22.88819,114.6699
-193.0659,23.66021,114.5696
