-199.4256,19.443,130.985
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.6094,19.47101,130.8136
-200.4161,19.81768,130.6324
-201.7042,20.75774,130.4981
-203.8482,22.43299,129.3061
-206.4757,24.31622,127.6661
-208.1949,26.512,126.0692
-209.5255,28.93006,124.045
-210.4514,30.73615,121.4941
-210.7989,32.27261,118.0397
-211.0919,33.25737,114.8809
-211.3849,33.84973,111.7221
-210.7454,34.53652,109.4131
-209.3031,35.16291,107.5466
-207.8647,35.70232,106.77
-206.2073,36.00198,106.4959
-204.7618,35.92095,106.7296
-203.757,35.37858,107.8789
-203.2953,34.4735,109.5462
-203.4,33.038,111.9246
-204.2363,31.19087,113.8453
-205.4791,29.8508,115.1206
-206.1472,29.88788,115.4133
-206.1997,29.89042,115.4396
-206.1997,29.89042,115.4396
-206.1997,29.89042,115.4396
-206.1997,29.89042,115.4396
-206.7095,30.02318,114.6821
-208.2549,31.58175,112.3837
-209.8346,33.23409,110.0304
-210.4774,35.74966,108.4248
-210.77,38.69427,106.9229
-211.0861,41.34566,105.3613
-211.6358,43.85071,103.2724
-212.465,45.87877,101.0009
-213.0968,47.73307,99.09473
-213.5266,49.2482,97.24257
-213.4914,49.94636,94.20084
-213.443,50.44511,91.19259
-213.437,51.1371,89.79637
-213.5,51.67019,88.70631
-213.5,51.99834,87.59405
-213.5,52.03769,86.3471
-213.4813,52.06889,85.80341
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
-213.4773,52.06995,85.7834
