-199.4256,19.47148,130.985
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.4164,19.43413,130.9816
-199.0324,19.41623,131.3683
-198.5047,19.45637,132.348
-198.06,19.53502,133.6132
-197.7568,19.56697,134.2634
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.7191,19.56726,134.3081
-197.4032,19.56285,134.6157
-196.393,19.52531,135.8822
-195.5029,19.48963,137.6007
-194.445,19.46638,139.3945
-193.2969,19.48686,141.1838
-192.6811,19.46859,142.1424
-193.4749,19.49,140.9202
-194.8266,19.89754,138.841
-196.6132,21.54181,136.0939
-198.2374,23.14958,133.5965
-200.0239,25.0424,130.8493
-201.6481,26.87113,128.3519
-203.4346,28.62751,125.6047
-205.2212,29.90908,122.8575
-206.6567,30.66213,120.2373
-207.3564,31.03726,116.783
-207.8646,30.96282,113.6952
-207.9034,30.47077,111.5659
-208.0146,30.49565,111.6452
-208.86,30.27838,112.5968
-209.2516,29.44425,114.3431
-209.2562,29.25342,116.2521
-209.4989,28.82038,118.3971
-209.4421,28.64781,120.3928
-209.4262,28.66873,122.5896
-209.2301,28.41087,124.4937
-208.8969,27.97564,125.8153
-208.3209,27.71951,125.7767
-207.2933,27.59125,123.944
-206.8815,28.95001,122.7637
-206.815,30.53859,121.6281
-206.7702,31.86817,120.3355
-206.4429,32.66444,118.99
-205.036,33.0625,117.7987
-203.8786,32.99455,117.496
-203.7673,32.46659,117.919
-204.3125,31.57818,118.6302
-205.2226,30.32776,118.7806
